pid,front_text,back_text
200109769,Advil,
201206489,ΛJU분할선LN,
200404643,KKM FLT,
201207572,마크,TL80
201207689,JI,AD+
201206837,MTS HG,
200811092,RPHQM,
201206669,PENTASA,PENTASA
201206968,KG,C3
201207073,BM,11
201206553,5XNB,마크
201210234,LS,100
200500854,DS4,십자분할선
201206849,NV분할선5,YPP
201206672,GM25,
201207481,HDP분할선250,
201207490,JI TM,
201207538,LT분할선250,
201300040,Wal C48,
198200498,마크,
201208080,DKR20,
201207629,PAC,AM분할선5
201300318,Kb,75
201210240,M,10
201210745,BM,23
201206877,ΛJU,10
200805460,GS,5CC
201208110,ΛJU,375
201208434,NE분할선5,마크
201207692,IY,
200302627,KCF,분할선
201211102,마크,250
201208256,KPP,AMR
201208482,LEV분할선1000,분할선
200608338,RPVIP,
201209572,JI,T분할선42
201209718,TP,
201207010,,
201002150,MERCK,1000
201206161,AG,ASL
200705101,마크,G 250
201210740,KG,ITR
201210185,MJ,2
201305918,5,894
201206803,마크분할선마크,R분할선L
201207464,PRU 1,
201207473,D-W분할선5,
201208465,FT5,
201206858,PX분할선02,H분할선H
201206844,P분할선4,P분할선4
201303039,HL DC,
201303044,K.D,T분할선2
201206641,KPP,EC6
201207593,KPP,ΛTV
201207595,KPP,PDZ
201206056,ID E,분할선
199001166,UPS,
201211104,PHK,MFM
201206251,,
201206882,마크,분할선
201208461,마크 NZT,
201206640,G,BC
201207406,Hanmi FENO135,
201206612,마크150,
201208875,LM,UK
200008770,EXELON3mg,
201206799,마크,마크
201207000,D-W,V분할선16
200202115,마크HAI,
200401548,S분할선5,INO
201208626,마크,4
201206279,세다콜드,
201206352,마크,
201209143,100,Y분할선Y
201209444,100,N분할선마크
199903225,XEFO4,
200705941,SR25마크25,
201208997,KDP,
201301648,YI,87
201301650,L9TT분할선500,분할선
201301651,L9분할선TT,10분할선00
201211056,370,HT
201211101,DWB,CL250
201211108,DWB,CL500
201208629,CKD,E1
201208724,PIT 2,분할선
201207081,V,J분할선I
200900697,0.5mg 마크647,
201207236,마크 OLIET60,
201003591,HDP,AD
200808589,C74,
201206205,LANSO 15,
200400102,1mgC-119,1mgC-119
201208754,LVA,10
201301653,UM,0.5
201301656,PPA,
200511051,마크HF,
201301501,NP5,
201211543,P분할선U,분할선
201211544,JI,ITR
201300017,마크ACL,
201207471,LP분할선500,
201207474,D-W분할선2.5,
201207475,D-W분할선10,
201301692,KDCATC 40mg,
200903078,SZ,2.5
200904403,RPZSQ,
200713887,TRC,마크
201206863,KPP,LMG
201207570,CH1,
201207592,DWP,WXR
200707592,MMTR,
201208286,RAB10,
201211103,HSC500,
201211105,D-W,CL1
201000867,IY40,
201208655,HN,SPO
201209002,HL,V4
201209006,KDP,CMT
201209007,EUP,ETM
200712980,XR300,
201206706,,
201206782,C51,
201209649,K.D,H
201206833,SPP FC50,
201207434,제일코프D,
201207434,제일코프N,
201209670,IY80,
201209009,KJ,CR
201209011,NTK,
201209145,K.D,α
201300042,EM,
201207435,제일코N,
201207435,제일코D,
201207534,LVT분할선250,KDC
201210163,IH,M10
200500237,RY ATC,
201206668,KGP,C7
201207577,ET,C+
199800179,YY,MVA
201206552,1 XNB,마크
200500962,AD분할선10,K분할선W
200600723,NK5,분할선
201206409,마크분할선100,분할선
201206410,WI,CL
200402318,CL5,분할선
201210242,K,20
200701242,RY,GM
200501987,KD USC,십자분할선
201208630,CKD,E5
199100803,SA,분할선
201208479,FLU-50 JI,
198802970,RZ,십자분할선
201209005,HDP,CI
200502315,K.D,분할선
200611522,T분할선5.0,
200805496,J분할선S,분할선
201210591,마크,ΛS
201300036,TWLQQ,
201300044,TAK WTCN,
201301227,RVM,7
201301233,FC,U분할선T
199201048,SP200 MIP,
201206846,P분할선2,P분할선2
201206847,GM25,HM
201208877,마크,20
201300045,TAK WTCC,
199600770,SAMA,분할선
199900184,YUYU,NRT
200713008,575,
201206556,TE,C1
201206573,KN17,분할선
201300116,이브큐,
201300152,ET,LC
200511256,ZD45225,
201210189,SD,4
201210190,SD,5
201207716,SNPEP,
201208096,DWP,CF
201208480,YJ,EF
201208081,DFC50 마크,
201208643,HN,CX
200801144,GJ분할선N5,
200902805,552,
199800893,S,마크
201207504,YJP분할선250,
201207513,LV1000,분할선
201207539,WI분할선LV,1000
201206776,AG ACC,
201206779,C54,
200904406,아이텐,
201206838,SPPRT,
201208078,N분할선S,
201208079,KDL 15MG,
201207492,SJ,ΛCF
201208291,마크,D2/850
201210744,HN,LC
201206780,C55,
201206529,KG,L7
201301586,KFN,
200300497,EF,마크
200908499,LCE75,
201208653,ID m4,
200608029,gsk,4/4
200810475,PKG,
201206770,KG,L5
201206820,KbAS,
201206997,B+C,YH
201207721,P,1
201207405,마크,1.0
200711837,KPP,2.5
200600114,,C13
199701242,TGCCT,
199400806,AG,GP
199000979,명인CP200,
200410660,,
200805211,IP75,
200906384,KRM THP,
200402842,WU,2
200402845,WU분할선12,
201300149,KJ,A1
201300262,KK,IN
200810834,HMC2,
200811883,BMI,
201208517,WK,M10
201301733,마크RN,
200704636,조인탑200,
201206721,ΛJU,
201207226,JGC,
201206792,XR25,
201206793,BCWP,분할선
201206324,YJP,
201301649,L9TT분할선250,분할선
201301654,SI,2분할선5
201209717,M분할선5,UT
201210137,KPP,H분할선R
200902918,BTO ORX,
200903580,T-32,
201206319,SJ,10
201206743,K.D,ACR
201206902,SK,E05
201206908,HL,CR
200906599,RAPAMUNE 2mg,
201206831,ETXCL,
201207106,DNC 50,
200308824,IBM,
201208292,마크,D2/1000
200401118,TG,TGL
201208419,I♡U,
201208419,I♡U,
201208419,I♡U,
200805458,GS,3V2
201208481,KDC PRC    150,
200809709,KDC,CD20
201301664,L15,NVR
201301668,CTV1,
201206771,∪∩,
199801263,FXT20 FXT20,
201208463,WK,MF
201208471,TJ,NFN
200606182,마크STN 50mg,
201207489,LVT분할선500,
201207579,A5,
201207580,A10,
200401561,KN SG,
201206320,ID DP,
200800964,,
200800964,,
200800964,,
201207023,KPP,VTP
201207508,PU,75
201207517,C1,HS
201207590,A/T,JI
200810980,IWP,G2
200603871,마크,CF20
200402575,SIRBD,
199500834,BPH,분할선
200501537,KPV,
200905228,IK,CZ
200905757,웰헤파,
200905653,RZN,
201206760,마크분할선LS,
199103337,마크D,
199703205,SEL,
201210235,HN,S분할선100
200804557,TM분할선TM,JWS분할선JWS
199000973,MYUNGIN☆,BR분할선10
199900052,HT ATD,
197800165,D-W,T
201210141,UD-vita,
200402620,HM분할선2,
199304200,MARLYN,
200606986,DWP,DE5
200608121,경동 MLC7.5,
200210718,CHOA,분할선
200605328,ACTIQ400,
200005888,KB BW,
200604312,HS,H분할선E
200610628,마크,
198701352,마크,마크
198701352,마크,마크
198701352,마크,마크
200400525,N-M,
201205260,SCT25,
200502967,RPWBV,
200703202,SWPO,
200700634,STILNOX,분할선
199804342,NK,CL
200201176,DCL,
200500394,LCNKJ,분할선
200707896,Kb,FST
197600539,A,A
200600321,EPD,분할선
199301093,TG BSC,
199806985,CI,CD
201204196,KPP,MOA
201204330,MODCD,
200610725,46180mg,
200705480,RY,SMT50
200611114,LCTHN,
198500033,제큐스,
200403415,마크,FEL
200201883,K분할선D,C분할선5
200401371,MK분할선LC,분할선
200200960,ST20,분할선
200410144,P9분할선P9,마크분할선마크
200404029,SVD,분할선
201205095,BPH,분할선
198902838,ypp sob,
199502223,SV10,분할선
197500578,F500,분할선
201205415,SM5,KLN
200700234,MK,LTP
198801192,MHX,분할선
201205577,레드코F,
201204931,S분할선+,분할선
201206010,SI A,
201204581,KPP,INC
199802572,KDF KDF200 200,
200503599,HH HH,
200404610,SWLP,
198300096,마크 RZB,
200611060,BKLMT,100
200209716,마크 HC,
201204544,K분할선J,분할선
200301178,UKPT13,
200003493,CAMA,
201204550,마크,분할선
200607870,아이콤,
200401462,DKP,DIF
199603160,UNIMED분할선86,분할선
201205929,IST,150
200711762,HKMP,
198800154,△▽△ZELCOM▽△▽,ZELCOM분할선CKD
200807721,HEMO REN,
200001713,SN,분할선
199907014,54분할선193,마크
199602248,마크,
200202118,HFm,5
201205256,위정,FTL
201205329,마크,100
200711930,K/D,35
201205550,분할선,ΛK
199502178,YPF,
201205380,,
201205381,,
200401928,CT,TF
200502329,KDP,
200003083,헤모콘 플러스,
199902660,원그린,
201205446,마크BJ,분할선
201205886,SS SBR,
201205827,IHP PRL150,
201205625,QST,분할선
201205150,WS,
200503639,KKM,ME
201204549,마크,분할선
198702202,A,분할선
201205654,AG,S1분할선00
200403184,마크 MOCOX,
199803425,마크,MFM
200708597,UX,마크
201204387,ZEPR,
200410854,SD,PTN
199300758,KOLON,T분할선R
200202086,HNHNC,
201205829,D5W,
201205833,ETX,BVA
200102766,ALPHA-SGS,
200404195,NK CFX,
200102268,KD,TE분할선125
199302093,MESULAN,분할선
201205259,EC 35,
200101959,IFL IFL,
200401586,U2,
199001715,HN MY,
201205499,OM,CD
200611521,T분할선10.0,
200500370,DHL,LK분할선50
199401722,ALPHA,
200502467,CHO-A BEA,
198801525,MUC200 한화,
201203927,BOT-S BOT-S,
200708589,ZT,마크
200708376,ID20,
200503334,RSA,
200611092,KG,SR
201205244,IVL,150
201205978,레드콜F,
200102802,YP25,
198200060,DA CFT,
200300091,CKD CKD,
199700160,CKD CFIX,
199201511,마크,
201204556,KPP,VIC
200806962,JS 덴타코F,
200611031,MK,C375
201205511,M분할선M,IPT
201204603,,
200501918,Joint Q,
201205890,SSP4,분할선
200400036,SP,HIF
200511903,1.25,250
200703215,ISDPLUS,
199603455,prime,cip분할선250
201207377,KG분할선DE,
200302213,LEV,
200001858,ST,D분할선W
201206297,PVF,
201005031,KD,TE
201301612,L9CZ,5
201207310,P분할선K,
200712325,포리그론,
200904307,BU,
200906580,PHD471,MOK 4
201301235,KN11,
201301236,HNT 02,
200807207,,
200400575,M분할선L,
201207343,마크 30,
201207344,마크 60,
201206328,T분할선S,마크
197400059,P,마크분할선
201206903,SK,E10
201207416,메디코프 N,
201207416,메디코프 D,
201206474,SZ5,
201206823,SE분할선100,
201206403,AG,CF
201206494,LT,마크
201208483,LEV분할선250,분할선
201206318,SJ,20
201206331,CT,C/M
201207400,마크,150
201211106,D-W,CL2
201303269,GJ,IN
200606929,BMI,분할선
201208526,마크,1
200705974,KGP,T68
200307819,H분할선C,C분할선G
201300020,DWB MX7.5,
201208740,BT,BT분할선100
201208741,JI CA,
201208855,ET,ECT
201207453,HSFC1,
201302989,ATS,20
201302990,K분할선b,25
201303035,SIL,분할선
200712982,XR 200,
201211564,마크,7
201209498,고프레에스,
201208255,SZ,447
201208518,분할선,마크
201209004,DA,VAL
201209010,THK,
201303041,WK,S분할선100
201208995,SCD,150
201210241,K,10
200201364,REDOSE REDOSE,
199803958,SRJ,
201302168,D.W,분할선
200402091,WAL,250
201206540,WI,M10
201301369,HN,CL분할선100
201301377,UK,SV
201206159,GL,
201206247,VTB,분할선
201207379,마크,75
200605263,BMS,1612
201206647,SP Dinicef    100mg,
199504101,마크분할선325,
201206336,마크521,200
201206385,COMT,
201207013,PKH,
200809419,PL,AA10
201208743,WK,100
201301655,S분할선5,
201302617,YJPEPN,
201302618,H분할선N,V
201206282,KDP,
201300051,DC,DC
201207003,TL분할선100,MI
201207008,BLV,150
200202713,MM CP 250,
201004569,C75,
200307806,CT,
201209719,TF,
201206817,MX25,
200607790,HRQ,
200201019,덴타치민 덴타치민,
201302980,A3,
201300148,마크,6
201207722,P분할선8,P분할선8
201206826,KPP,MVP
200410326,ZD452220,
201209013,마크 OR,
201302981,A1,
201302680,RY분할선LXP,
201301695,ry,80
200503335,마크,DT
200003154,PKP PKP,
201300901,Z-C,분할선
200400013,SP,CS
201301591,EVE,
201206751,SML MD7.5,
201206754,타코나 코프,
201206761,ΛJU,GFT
201207061,KPP,PEG
201206054,세다노즈,
200807775,CF1,KI
201207060,KG,C2
201206828,BFT,
201206832,10,
201302982,A2,
198601877,마크,분할선
199702993,MMCE,
201206226,VEM,
200009333,마크,912
201206724,K.D,분할선
201300046,AMP분할선5,DOCEO
201301498,KPP,FCC
201301500,NP2,
201303188,PHK,150
201303236,ry,A5
200806674,마크20,
200108760,LE,NVR
201207470,LP분할선1000,
201207488,WI분할선LV,250
200812030,350,
201207636,마크MC6,분할선
201303038,CA CE,
201207331,C분할선V,E
201207596,SD,MP
201207591,HD,T75
201207589,HS,AT1
201207594,ID m9,
200512277,SCD GP300,
200600500,K.D,F250
201206264,KPP,E분할선6
201306954,브이코,
201307887,MM,ΛS1
200501046,TG FLM,
201308712,MP4,십자분할선
201308716,CV,N
201308067,IC,마크
201400283,HG,NT
201304803,FLCZ 마크,
201305543,화콜D,
201305543,화콜N,
201307726,DO,10
201309057,SNP SCL,
201306969,KS MB,
201306942,E.N.G,
201306948,NK,
201310203,마크,MFD
201306385,IH,BΛ분할선5
201308552,AT,5
201307911,SK,4
201307922,SSN,RX
201307926,AG,CL500
201309724,P분할선V,CY분할선12
199400205,TNH,분할선
201309050,DFM,
201306313,DWP,M5
201307123,GITH,
201309968,PTH,십자분할선
201309087,VL,SI
201309094,마크,165
201309230,RP,LXP
201308435,ID F2,
201308450,KPP S50,
201309987,PV,25
201309989,P분할선V,250
201309990,P분할선V,V80
201309018,마크,C
201307927,마크,BA분할선5
201307581,마크분할선385,분할선
201309599,IH,I
201306365,IDP100,분할선
201306817,Caltrate,5D분할선600
199203344,TEVA10,
201307560,V8,7분할선K
201307450,OD,10
201310039,PS,마크
201400100,HSS1,
201308451,KPP,BD분할선5
201308457,BPH,P5
201308460,KLN,10
201308463,KII,5
201308469,Z3,마크
201309991,P분할선V,V40
201309994,Λ분할선5,KMP
201309386,마크분할선D,
201309399,모아코프,
201309403,마크,R
201308553,AT,JY
201310278,CT250,
201310290,WJ,54
201309490,마크,1020
198601051,W분할선5,마크
201307124,GITF,
201309697,IMA4,UT
201400305,FS 500,
200703120,마크25,분할선
200809245,H9,
201308630,WJ5,분할선
201308242,CΛJN,
201308895,JY5,
201305049,NVR,UIC
201304542,IDP·C,분할선
201308555,마크,EV
201308563,I∩I,JN
201308585,UZ5,UT
201306975,SGC,
200604242,FV,마크
201307038,IH,Λ10
200101472,UN,
201310298,A-D10,
201304813,BIC,250
201308788,KPP분할선2,
201308007,KPP200,
201309054,마크,F2
201309744,JTT,
201400407,SJ,분할선250
201309067,LOP,
201309363,SJ분할선1000,
201307558,AV,20
201309265,마크1,
201306265,L분할선B,200
201307882,OC1,
201308717,MJ,T분할선F
201308977,IDP4,분할선
201307062,UPT,20
201307935,마크,75
201307937,IWP,W
201309790,D-W25,분할선
201307158,Caltrate,5+분할선600
201309058,10,160
201309603,D분할선C,0.5
201308580,AV,5 160
201308594,TH4,
201308595,마크,10
201309807,HTMS,십자분할선
201306395,MTS,3
201307486,HT,TK
201307562,마크,LTR
201307746,마크,5
201308903,AG,S분할선50
201309044,ES,CKD150
201309413,모아콜드,
200302483,MAR MAR,분할선
200301345,NGP,500
201307853,C분할선T,분할선
201308604,SK,ΛV3
201308605,마크 DCZ,
201403615,나나콜,
201400609,KPP,PT
201401051,HT,KDL
201306980,마크,400
201308441,P분할선L,80
201307515,KPP,A분할선S
201308458,KLN,5
201308486,AV,5
201308477,CP,5
201308480,MK,AV3
201308484,CP,10
201310004,마크,A20
201309416,78,
201309417,80,
201309423,BK,E10
201309486,White OMP,
201308598,CP,150
201308058,마크M,분할선
201308059,YEPAIN,
201309347,GIL 1,
201310297,MJ,5
201310978,10,RS
201310988,마크 355,
200810870,CKDRSD10,
200502209,JG,
201307342,MTS,10
201307357,ΛJU,20
201307392,마크,L50
201309811,HG,A
201309817,White CF,
201309846,KJ,NM
201310620,ECV,0.5
201308492,마크,16
201308496,마크,V10
201308499,마크,ΛV2
201308490,YJP,XP
201308497,마크,ΛV1
201307514,KPP,PEN
201308902,HT OMP,
201707240,XL,60
201310013,마크 C250,
201309348,C분할선5,CT
201308608,YJP,C14
201308609,YJP,C13
201308614,UA,
201308625,MJ,M
201308626,VASO,마크
198900223,DA SRC,
200200201,CLT,분할선
201305399,F분할선V,50
201307606,CLS,250
201309798,마크,100
201306019,OD,N10
201306231,마크,20
201306232,화콜 마크,
201309810,CT,75
201309921,ATM 18mg,
201400287,ET,10
201400290,마크,R20
201401232,A,SD
201401234,KDV,
201309959,E5,마크
201309969,H분할선S,분할선
201308923,ETX,VAT
201308932,BAYER,40
201307418,CΛ,FL
201307808,RY,P분할선4
200100877,CGP9,
200300741,CGP31,
201306919,ID020,
201307160,PL,CMT
200600036,MP,500
201003714,CNT20,
201306134,BOF 250,
201309835,KPP,TL
201306425,BLH,
201306448,마크,I분할선4
201308680,SS CLL,
201308787,KPP분할선1,
201309973,WI,500
201305039,C22,
201305040,PM GP100,
201306345,I분할선1,BR
201309360,FJ,
201308088,ITR,DN
201309848,KPP,
201309850,KPP,
201309488,LVA,20
201309498,SW,X8
201308053,NL30 UKP,
201306266,ΛJU,FZT
198700916,128,
201306526,KD분할선2,분할선
201400817,WNBS,
201306412,C분할선J,IM4
201306419,BPT,분할선
201307705,JI O,10
200811442,리버토닉,
201310244,RT,
201308498,마크,ΛV3
201308504,마크,C22
201310271,WK,AMG
200302163,SRN 500,
201308651,IH T0.2,
201310300,hw,150
201310301,LOGA,
201400383,SK,RSV 5
201306386,마크,IM1
200600355,RMG,
201307473,CV분할선GL2,분할선
201307574,YY,AD3
201307577,LF,TJ
201309928,PU4,분할선
200307798,25분할선mg,CLOZARIL
201305533,H분할선S,100
200808311,PU,1분할선3
201308500,ETX,80
201707242,XL,20
201308538,AG,SV1
201308539,AG,SV2
201305793,Kb,LX
201305781,마크 FCN,
201307579,마크분할선386,분할선
201307082,SPP분할선INL,
201307109,CV,
201307120,마크,375
201400387,HS,20
201306839,GM분할선2,DOCEO
201309964,WI 80mg,
201310756,HN,5
200701725,마크,2872
201308208,SF분할선50,UT
201307318,PV,LC
201308943,E분할선S,CKD100
201306902,마크,100
201306917,ID010,
201306109,GCD,마크
201309449,IWP FLU,
201309457,,
201309462,PV,IR
201309609,ZD,TJ
201307580,마크분할선387,분할선
201307720,M P,T D
201307790,FLG 50,
201308092,C분할선J,S25
201400559,마크150,
201306289,DS,10
201308926,,GRA
200909430,REV 25mg,
201309976,마크 FLO,
201309978,IDP·X,
201309981,PV,T10
201305272,마크,75
201309335,마크,분할선
201309336,마크TP,십자분할선
201309345,HT,375
200701034,,
201307895,XP,ERS
201309533,MTS,AV
201309553,WJ-SS,
200904275,OXN,10
197400186,CGP,
201305783,D-W DFR3,
201310308,10,1428
201310313,HT,PN
201306549,IH,L
201307085,브이콜,
201307209,ID0,
200809402,LPT,80
201307087,TG,A분할선R
201307850,V분할선R,SCD
201307628,RP LSP,
201307807,KZ,
201308099,OL 40RO 20,
201308545,YY,10
201308549,BC,AV
201308550,마크,SP
200807377,마크,5/20
201309180,IP,ΛT
201309738,DWP,분할선
201308360,마크,64
200500922,SNP DIA,
201309924,MTS CCM,
201305933,SK,TL
201309202,DID,75
200611304,IB,20
201206330,YH,50
201206499,마크,D04
201207247,BM,22
